FileName,Ax,Ay,Bx,By,darker,weight
01_2021011409292208,296,454,277,493,E,1.0
01_2021011409292208,284,342,246,364,A,0.74
01_2021011409292208,284,342,287,271,A,0.52
01_2021011409292208,454,268,486,207,E,0.96
01_2021011409292208,440,481,404,503,B,1.0
01_2021011409292208,440,481,481,499,E,1.0
01_2021011409292208,381,443,440,481,A,1.0
01_2021011409292208,381,443,404,503,E,1.0
01_2021011409292208,183,56,155,23,E,0.96
01_2021011409292208,246,364,189,323,A,0.7
01_2021011409292208,263,569,220,573,E,0.96
01_2021011409292208,364,555,404,579,E,1.0
01_2021011409292208,314,516,364,555,E,1.0
01_2021011409292208,404,503,364,555,E,1.0
01_2021011409292208,287,271,320,230,A,0.48
01_2021011409292208,287,271,271,198,E,0.52
01_2021011409292208,320,230,271,198,B,0.42
01_2021011409292208,287,271,244,245,B,0.84
01_2021011409292208,244,245,271,198,A,0.84
01_2021011409292208,476,57,433,14,E,0.88
01_2021011409292208,483,127,486,207,E,0.78
01_2021011409292208,426,186,486,207,B,0.72
01_2021011409292208,426,186,483,127,E,0.42
01_2021011409292208,476,57,483,127,E,0.56
01_2021011409292208,155,23,83,41,B,0.48
01_2021011409292208,233,527,277,493,E,0.96
01_2021011409292208,263,569,233,527,E,0.96
01_2021011409292208,233,527,220,573,E,0.96
01_2021011409292208,355,501,364,555,E,1.0
01_2021011409292208,355,501,404,503,E,1.0
01_2021011409292208,355,501,314,516,E,1.0
01_2021011409292208,381,443,355,501,E,1.0
01_2021011409292208,296,454,355,501,E,1.0
01_2021011409292208,98,240,45,242,E,0.88
01_2021011409292208,157,254,98,240,E,0.28
01_2021011409292208,332,277,320,230,E,0.92
01_2021011409292208,332,277,287,271,E,0.92
01_2021011409292208,332,277,284,342,B,0.54
01_2021011409292208,271,198,321,183,E,0.2
01_2021011409292208,320,230,321,183,E,0.3
01_2021011409292208,244,245,217,212,B,0.28
01_2021011409292208,157,254,217,212,B,0.88
01_2021011409292208,157,254,172,205,E,0.42
01_2021011409292208,172,205,217,212,B,0.84
01_2021011409292208,206,163,217,212,B,0.38
01_2021011409292208,206,163,172,205,A,0.16
01_2021011409292208,271,198,217,212,B,0.8
01_2021011409292208,206,163,235,104,E,0.74
01_2021011409292208,235,104,183,56,A,0.88
01_2021011409292208,183,56,152,89,E,0.52
01_2021011409292208,155,23,152,89,E,0.52
01_2021011409292208,400,295,454,268,B,0.68
01_2021011409292208,321,183,311,140,E,0.42
01_2021011409292208,363,190,321,183,E,0.42
01_2021011409292208,363,190,320,230,E,0.84
01_2021011409292208,363,190,377,118,E,0.92
01_2021011409292208,426,186,377,118,E,0.38
01_2021011409292208,363,190,426,186,B,0.38
01_2021011409292208,363,190,311,140,E,0.52
01_2021011409292208,311,140,377,118,A,0.26
01_2021011409292208,325,86,292,46,B,0.22
01_2021011409292208,311,140,325,86,E,0.52
01_2021011409292208,325,86,377,118,A,0.54
01_2021011409292208,432,110,483,127,B,0.48
01_2021011409292208,432,110,476,57,B,0.38
01_2021011409292208,426,186,432,110,E,0.88
01_2021011409292208,432,110,377,118,A,0.42
01_2021011409292208,235,104,189,110,A,0.88
01_2021011409292208,206,163,189,110,A,0.92
01_2021011409292208,183,56,189,110,E,0.52
01_2021011409292208,189,110,152,89,E,0.92
01_2021011409292208,113,73,83,41,B,0.44
01_2021011409292208,155,23,113,73,E,0.32
01_2021011409292208,152,89,113,73,E,0.06
01_2021011409292208,332,277,385,254,E,0.3
01_2021011409292208,400,295,385,254,A,0.22
01_2021011409292208,385,254,320,230,E,0.6
01_2021011409292208,385,254,363,190,E,0.6
01_2021011409292208,385,254,454,268,B,0.88
01_2021011409292208,292,46,346,46,A,0.84
01_2021011409292208,325,86,346,46,E,0.88
01_2021011409292208,377,118,346,46,E,0.24
01_2021011409292208,98,240,76,197,E,0.06
01_2021011409292208,86,142,76,197,E,0.2
01_2021011409292208,140,137,189,110,E,0.42
01_2021011409292208,140,137,152,89,E,0.46
01_2021011409292208,140,137,113,73,B,0.48
01_2021011409292208,140,137,86,142,E,0.78
01_2021011409292208,86,142,113,73,E,0.04
01_2021011409292208,206,163,140,137,A,0.84
01_2021011409292208,172,205,140,137,A,0.52
01_2021011409292208,86,142,59,100,E,0.16
01_2021011409292208,113,73,59,100,A,0.22
01_2021011409292208,83,41,59,100,A,0.88
01_2021011409292208,59,100,15,98,E,0.88
01_2021011409292208,396,50,433,14,E,0.2
01_2021011409292208,396,50,346,46,E,0.1
01_2021011409292208,476,57,396,50,A,0.38
01_2021011409292208,432,110,396,50,E,0.24
01_2021011409292208,396,50,377,118,E,0.74
01_2021011409292794,462,542,486,481,E,0.96
01_2021011409292794,431,489,462,542,E,0.96
01_2021011409292794,431,489,486,481,E,0.96
01_2021011409292794,416,43,461,76,E,0.92
01_2021011409292794,295,208,281,261,E,1.0
01_2021011409292794,408,123,362,131,E,0.96
01_2021011409292794,408,123,359,179,E,0.96
01_2021011409292794,362,131,359,179,E,0.92
01_2021011409292794,408,123,436,188,E,0.92
01_2021011409292794,436,188,359,179,E,0.92
01_2021011409292794,436,188,419,227,E,0.1
01_2021011409292794,359,179,419,227,E,0.1
01_2021011409292794,345,83,294,119,E,0.92
01_2021011409292794,345,83,362,131,E,0.92
01_2021011409292794,294,119,362,131,E,0.92
01_2021011409292794,294,119,320,161,E,0.96
01_2021011409292794,295,208,320,161,E,0.96
01_2021011409292794,359,179,320,161,E,0.92
01_2021011409292794,295,208,359,179,E,0.96
01_2021011409292794,362,131,320,161,E,0.96
01_2021011409292794,295,208,326,266,E,0.96
01_2021011409292794,326,266,281,261,E,0.96
01_2021011409292794,285,311,326,266,E,0.28
01_2021011409292794,285,311,281,261,E,0.56
01_2021011409292794,408,123,465,150,E,0.84
01_2021011409292794,465,150,436,188,E,0.88
01_2021011409292794,461,76,465,150,E,0.8
01_2021011409292794,408,123,461,76,E,0.84
01_2021011409292794,430,336,382,336,A,0.56
01_2021011409292794,430,336,407,401,E,0.96
01_2021011409292794,382,336,407,401,B,0.52
01_2021011409292794,459,392,430,336,B,0.88
01_2021011409292794,459,392,407,401,B,0.68
01_2021011409292794,396,277,382,336,A,0.74
01_2021011409292794,430,336,396,277,A,0.88
01_2021011409292794,459,392,455,445,E,0.96
01_2021011409292794,455,445,486,481,E,0.96
01_2021011409292794,455,445,431,489,E,0.96
01_2021011409292794,455,445,407,401,B,0.82
01_2021011409292794,33,558,77,554,B,0.28
01_2021011409292794,17,513,33,558,E,0.48
01_2021011409292794,365,384,382,336,A,0.92
01_2021011409292794,365,384,407,401,E,1.0
01_2021011409292794,455,445,387,453,B,0.96
01_2021011409292794,431,489,387,453,B,0.96
01_2021011409292794,407,401,387,453,E,0.96
01_2021011409292794,365,384,387,453,E,1.0
01_2021011409292794,335,445,387,453,E,1.0
01_2021011409292794,365,384,335,445,E,1.0
01_2021011409292794,416,43,394,83,E,0.88
01_2021011409292794,394,83,461,76,E,0.84
01_2021011409292794,394,83,408,123,E,0.84
01_2021011409292794,394,83,362,131,E,0.92
01_2021011409292794,345,83,394,83,E,0.88
01_2021011409292794,295,208,372,231,E,0.92
01_2021011409292794,359,179,372,231,E,0.92
01_2021011409292794,326,266,372,231,E,0.92
01_2021011409292794,419,227,372,231,E,0.16
01_2021011409292794,396,277,419,227,E,0.12
01_2021011409292794,396,277,372,231,E,0.84
01_2021011409292794,459,251,419,227,B,0.48
01_2021011409292794,436,188,459,251,B,0.16
01_2021011409292794,459,251,396,277,B,0.16
01_2021011409292794,21,385,62,399,E,0.6
01_2021011409292794,270,354,285,311,A,0.48
01_2021011409292794,315,384,365,384,B,1.0
01_2021011409292794,315,384,335,445,B,1.0
01_2021011409292794,270,354,315,384,A,0.42
01_2021011409292794,335,445,259,464,A,0.58
01_2021011409292794,335,445,305,490,E,1.0
01_2021011409292794,305,490,259,464,A,0.58
01_2021011409292794,335,445,367,498,E,1.0
01_2021011409292794,367,498,305,490,E,1.0
01_2021011409292794,387,453,367,498,E,1.0
01_2021011409292794,431,489,367,498,B,0.92
01_2021011409292794,394,83,353,35,E,0.84
01_2021011409292794,345,83,353,35,E,0.56
01_2021011409292794,290,21,353,35,B,0.78
01_2021011409292794,416,43,353,35,E,0.88
01_2021011409292794,430,336,443,296,A,0.84
01_2021011409292794,396,277,443,296,A,0.16
01_2021011409292794,459,251,443,296,E,0.92
01_2021011409292794,77,554,138,572,E,0.06
01_2021011409292794,371,581,338,553,E,0.62
01_2021011409292794,338,553,290,546,A,0.74
01_2021011409292794,305,490,290,546,A,0.78
01_2021011409292794,338,553,305,490,E,0.84
01_2021011409292794,367,498,338,553,E,0.52
01_2021011409292794,367,498,411,534,E,0.92
01_2021011409292794,431,489,411,534,B,0.92
01_2021011409292794,462,542,411,534,B,0.92
01_2021011409292794,411,534,338,553,E,0.3
01_2021011409292794,411,534,371,581,E,0.78
01_2021011409292794,238,424,259,464,A,0.28
01_2021011409292794,62,399,44,446,B,0.36
01_2021011409292794,21,385,44,446,B,0.26
01_2021011409292794,17,513,44,446,B,0.32
01_2021011409292794,221,497,259,464,A,0.6
01_2021011409305840,485,376,431,315,B,0.96
01_2021011409305840,485,376,431,375,E,1.0
01_2021011409305840,431,315,431,375,A,0.96
01_2021011409305840,474,140,487,83,E,0.52
01_2021011409305840,469,245,431,315,E,0.6
01_2021011409305840,268,529,261,585,E,0.96
01_2021011409305840,268,529,197,504,A,0.7
01_2021011409305840,440,532,392,546,B,0.96
01_2021011409305840,384,81,326,61,E,0.92
01_2021011409305840,318,14,326,61,A,0.68
01_2021011409305840,384,81,437,98,B,0.64
01_2021011409305840,437,98,487,83,E,0.16
01_2021011409305840,474,140,437,98,E,0.58
01_2021011409305840,403,145,437,98,E,0.06
01_2021011409305840,403,145,384,81,E,0.52
01_2021011409305840,403,145,474,140,B,0.68
01_2021011409305840,322,545,261,585,E,1.0
01_2021011409305840,322,545,268,529,E,1.0
01_2021011409305840,329,488,268,529,E,1.0
01_2021011409305840,329,488,322,545,E,1.0
01_2021011409305840,392,546,322,545,E,1.0
01_2021011409305840,392,546,381,587,E,1.0
01_2021011409305840,197,504,216,460,B,0.64
01_2021011409305840,256,479,268,529,E,1.0
01_2021011409305840,329,488,256,479,E,0.96
01_2021011409305840,330,441,256,479,E,1.0
01_2021011409305840,329,488,330,441,E,1.0
01_2021011409305840,256,479,216,460,A,-0.0
01_2021011409305840,256,479,197,504,A,0.84
01_2021011409305840,470,479,410,453,B,0.96
01_2021011409305840,470,479,440,532,E,1.0
01_2021011409305840,440,532,410,453,B,0.96
01_2021011409305840,382,488,322,545,E,1.0
01_2021011409305840,382,488,329,488,E,1.0
01_2021011409305840,382,488,392,546,E,1.0
01_2021011409305840,382,488,330,441,E,1.0
01_2021011409305840,440,532,382,488,B,0.96
01_2021011409305840,410,453,382,488,E,1.0
01_2021011409305840,332,371,330,441,E,1.0
01_2021011409305840,304,118,326,61,A,0.92
01_2021011409305840,437,185,474,140,E,0.88
01_2021011409305840,437,185,403,145,A,0.84
01_2021011409305840,469,245,437,185,E,0.96
01_2021011409305840,286,80,326,61,A,0.88
01_2021011409305840,286,80,304,118,E,1.0
01_2021011409305840,355,330,390,297,E,1.0
01_2021011409305840,431,315,390,297,E,1.0
01_2021011409305840,431,315,355,330,E,1.0
01_2021011409305840,355,330,332,371,E,1.0
01_2021011409305840,298,408,256,479,E,0.96
01_2021011409305840,330,441,298,408,E,1.0
01_2021011409305840,332,371,298,408,E,1.0
01_2021011409305840,447,430,470,479,E,1.0
01_2021011409305840,380,383,332,371,E,0.24
01_2021011409305840,355,330,380,383,E,0.24
01_2021011409305840,431,315,380,383,E,0.24
01_2021011409305840,403,145,354,156,E,0.48
01_2021011409305840,354,156,304,118,B,0.36
01_2021011409305840,469,245,419,258,E,1.0
01_2021011409305840,419,258,431,315,E,1.0
01_2021011409305840,419,258,390,297,E,1.0
01_2021011409305840,419,258,437,185,E,0.92
01_2021011409305840,354,156,276,161,B,0.8
01_2021011409305840,276,161,304,118,E,1.0
01_2021011409413353,414,50,469,38,E,1.0
01_2021011409413353,467,245,444,201,B,1.0
01_2021011409413353,467,245,417,257,B,1.0
01_2021011409413353,444,201,417,257,E,1.0
01_2021011409413353,99,49,51,24,E,0.6
01_2021011409413353,453,286,467,245,A,1.0
01_2021011409413353,453,286,417,257,E,1.0
01_2021011409413353,453,286,403,331,E,1.0
01_2021011409413353,414,50,365,41,E,1.0
01_2021011409413353,351,85,414,50,E,1.0
01_2021011409413353,378,119,414,50,E,1.0
01_2021011409413353,378,119,351,85,E,1.0
01_2021011409413353,351,85,365,41,E,1.0
01_2021011409413353,444,201,442,156,E,1.0
01_2021011409413353,379,182,442,156,E,1.0
01_2021011409413353,379,182,378,119,E,1.0
01_2021011409413353,442,156,378,119,E,1.0
01_2021011409413353,444,201,379,182,E,1.0
01_2021011409413353,487,100,442,156,E,0.96
01_2021011409413353,378,229,379,182,E,1.0
01_2021011409413353,378,229,334,208,E,1.0
01_2021011409413353,379,182,334,208,E,1.0
01_2021011409413353,378,229,444,201,E,1.0
01_2021011409413353,378,229,417,257,E,1.0
01_2021011409413353,444,563,464,521,E,1.0
01_2021011409413353,315,549,263,540,E,1.0
01_2021011409413353,57,91,51,24,E,0.26
01_2021011409413353,99,49,57,91,E,0.36
01_2021011409413353,453,286,390,290,E,1.0
01_2021011409413353,390,290,417,257,E,1.0
01_2021011409413353,390,290,403,331,E,1.0
01_2021011409413353,390,290,378,229,E,1.0
01_2021011409413353,390,290,339,279,E,1.0
01_2021011409413353,378,229,339,279,E,1.0
01_2021011409413353,331,347,390,290,E,1.0
01_2021011409413353,331,347,403,331,E,1.0
01_2021011409413353,331,347,339,279,E,1.0
01_2021011409413353,389,373,403,331,E,1.0
01_2021011409413353,389,373,331,347,E,1.0
01_2021011409413353,389,373,349,387,E,1.0
01_2021011409413353,331,347,349,387,E,1.0
01_2021011409413353,436,111,414,50,E,1.0
01_2021011409413353,436,111,378,119,E,1.0
01_2021011409413353,436,111,442,156,E,1.0
01_2021011409413353,436,111,487,100,E,1.0
01_2021011409413353,436,111,469,38,E,1.0
01_2021011409413353,487,100,469,38,E,1.0
01_2021011409413353,120,139,57,91,A,0.68
01_2021011409413353,363,486,359,563,E,1.0
01_2021011409413353,315,549,359,563,E,1.0
01_2021011409413353,363,486,315,549,E,1.0
01_2021011409413353,407,523,464,521,A,1.0
01_2021011409413353,407,523,444,563,A,1.0
01_2021011409413353,407,523,359,563,E,1.0
01_2021011409413353,363,486,407,523,E,1.0
01_2021011409413353,51,24,15,53,E,0.6
01_2021011409413353,57,91,15,53,E,0.04
01_2021011409413353,57,91,24,120,B,0.42
01_2021011409413353,15,53,24,120,E,0.06
01_2021011409413353,331,347,280,294,E,1.0
01_2021011409413353,280,294,339,279,E,1.0
01_2021011409413353,379,182,321,165,E,1.0
01_2021011409413353,334,208,321,165,E,1.0
01_2021011409413353,321,165,378,119,E,1.0
01_2021011409413353,257,57,214,64,A,0.92
01_2021011409413353,363,486,281,492,E,1.0
01_2021011409413353,315,549,281,492,E,1.0
01_2021011409413353,281,492,314,435,E,1.0
01_2021011409413353,363,486,314,435,E,1.0
01_2021011409413353,281,492,263,540,E,1.0
01_2021011409413353,280,294,312,244,E,1.0
01_2021011409413353,339,279,312,244,E,1.0
01_2021011409413353,378,229,312,244,E,1.0
01_2021011409413353,312,244,334,208,E,1.0
01_2021011409413353,404,418,389,373,E,1.0
01_2021011409413353,404,418,349,387,E,1.0
01_2021011409413353,197,527,179,478,A,0.3
01_2021011409413353,263,540,192,584,A,0.44
01_2021011409413353,197,527,192,584,A,0.24
01_2021011409413353,263,540,197,527,A,0.16
01_2021011409413353,120,139,111,94,A,0.68
01_2021011409413353,111,94,57,91,E,1.0
01_2021011409413353,111,94,99,49,E,0.3
01_2021011409413353,208,187,146,179,A,0.54
01_2021011409413353,331,347,290,370,E,1.0
01_2021011409413353,349,387,290,370,E,1.0
01_2021011409413353,314,435,290,370,E,1.0
01_2021011409413353,314,435,349,387,E,1.0
01_2021011409413353,361,433,314,435,E,1.0
01_2021011409413353,361,433,349,387,E,1.0
01_2021011409413353,404,418,361,433,E,1.0
01_2021011409413353,363,486,361,433,E,1.0
01_2021011409413353,146,179,114,218,A,0.5
01_2021011409413353,259,341,290,370,E,1.0
01_2021011409413353,280,294,259,341,E,1.0
01_2021011409413353,331,347,259,341,E,1.0
01_2021011409413353,272,409,290,370,E,1.0
01_2021011409413353,272,409,314,435,E,1.0
01_2021011409413353,226,492,179,478,A,0.28
01_2021011409413353,226,492,197,527,A,0.28
01_2021011409413353,281,492,226,492,E,1.0
01_2021011409413353,263,540,226,492,E,1.0
01_2021011409414800,333,255,315,321,E,1.0
01_2021011409414800,268,278,315,321,E,1.0
01_2021011409414800,333,255,268,278,E,1.0
01_2021011409414800,344,496,389,492,E,1.0
01_2021011409414800,389,492,371,545,E,1.0
01_2021011409414800,344,496,371,545,E,1.0
01_2021011409414800,343,441,344,496,E,1.0
01_2021011409414800,344,496,297,487,E,1.0
01_2021011409414800,343,441,297,487,E,1.0
01_2021011409414800,343,441,389,492,E,1.0
01_2021011409414800,371,545,323,564,E,1.0
01_2021011409414800,344,496,323,564,E,1.0
01_2021011409414800,312,213,333,255,E,1.0
01_2021011409414800,312,213,268,278,E,1.0
01_2021011409414800,297,443,343,441,E,1.0
01_2021011409414800,297,443,297,487,E,1.0
01_2021011409414800,343,441,408,449,E,1.0
01_2021011409414800,387,388,343,441,E,1.0
01_2021011409414800,387,388,408,449,E,1.0
01_2021011409414800,408,449,389,492,E,1.0
01_2021011409414800,315,321,270,353,E,1.0
01_2021011409414800,268,278,270,353,E,1.0
01_2021011409414800,408,449,469,493,A,1.0
01_2021011409414800,441,152,410,205,E,0.96
01_2021011409414800,441,152,482,175,E,0.86
01_2021011409414800,366,69,365,120,A,0.48
01_2021011409414800,323,78,365,120,B,0.96
01_2021011409414800,323,78,366,69,B,0.96
01_2021011409414800,365,120,297,145,B,0.12
01_2021011409414800,323,78,297,145,B,1.0
01_2021011409414800,179,194,123,207,B,0.06
01_2021011409414800,217,126,179,194,A,0.08
01_2021011409414800,366,69,438,42,A,0.48
01_2021011409414800,317,30,366,69,E,0.16
01_2021011409414800,317,30,323,78,A,0.96
01_2021011409414800,123,207,45,185,A,0.92
01_2021011409414800,344,496,286,528,E,1.0
01_2021011409414800,297,487,286,528,E,1.0
01_2021011409414800,323,564,286,528,E,1.0
01_2021011409414800,252,583,286,528,E,1.0
01_2021011409414800,312,213,348,188,E,1.0
01_2021011409414800,348,188,333,255,E,1.0
01_2021011409414800,348,188,410,205,E,1.0
01_2021011409414800,365,120,348,188,B,0.96
01_2021011409414800,297,145,312,213,B,0.96
01_2021011409414800,297,145,348,188,B,0.96
01_2021011409414800,399,306,438,258,E,1.0
01_2021011409414800,454,219,438,258,E,1.0
01_2021011409414800,438,258,410,205,E,1.0
01_2021011409414800,454,219,410,205,E,1.0
01_2021011409414800,441,152,454,219,E,1.0
01_2021011409414800,482,175,454,219,E,0.86
01_2021011409414800,379,238,438,258,E,0.64
01_2021011409414800,379,238,410,205,E,1.0
01_2021011409414800,348,188,379,238,E,1.0
01_2021011409414800,379,238,333,255,E,1.0
01_2021011409414800,379,238,399,306,E,1.0
01_2021011409414800,317,383,297,443,E,0.64
01_2021011409414800,277,406,297,443,E,0.64
01_2021011409414800,317,383,277,406,E,1.0
01_2021011409414800,317,383,343,441,E,0.64
01_2021011409414800,315,321,317,383,E,1.0
01_2021011409414800,387,388,317,383,E,0.64
01_2021011409414800,270,353,317,383,E,1.0
01_2021011409414800,270,353,277,406,E,1.0
01_2021011409414800,243,528,286,528,E,1.0
01_2021011409414800,243,528,252,583,E,1.0
01_2021011409414800,227,485,243,528,E,0.64
01_2021011409414800,297,487,243,528,E,1.0
01_2021011409414800,227,485,297,487,E,0.64
